datetime,Carbon monoxide,Nitrogen dioxide (NO2),Ozone,PM2.5 - Local Conditions,Wind Direction - Resultant,Wind Speed - Resultant,Outdoor Temperature,Relative Humidity ,Solar radiation,Ultraviolet radiation,Barometric pressure,latitude,longitude
2018-01-01 00:00:00,1.4489999999999998,27.2,0.002,61.4,49.0,3.2,51.8,87.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-01 01:00:00,1.53,27.8,0.001,,35.0,2.9,51.4,84.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-01 02:00:00,1.468,27.9,0.002,,43.0,3.8,50.9,81.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-01 03:00:00,1.459,28.7,0.001,,38.0,3.9,50.3,81.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-01 04:00:00,1.4395,27.9,0.002,,36.0,4.2,49.5,79.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-01 05:00:00,1.436,28.0,0.001,,35.0,4.3,48.7,79.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-01 06:00:00,1.3559999999999999,27.1,0.001,,38.0,3.8,48.0,78.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-01 07:00:00,1.2335,28.7,0.002,,33.0,4.3,49.3,73.0,0.04,0.0,1009.0,34.06659,-118.22688
2018-01-01 08:00:00,1.0725,31.5,0.007,,37.0,3.4,53.8,59.0,0.24,0.01,1010.0,34.06659,-118.22688
2018-01-01 09:00:00,1.0710000000000002,33.6,0.015,,47.0,2.0,58.7,49.0,0.46,0.02,1011.0,34.06659,-118.22688
2018-01-01 10:00:00,0.747,28.3,0.025,,62.0,1.0,64.6,37.0,0.67,0.03,1011.0,34.06659,-118.22688
2018-01-01 11:00:00,0.5740000000000001,22.1,0.037,,200.0,1.8,68.2,31.0,0.6,0.03,1010.0,34.06659,-118.22688
2018-01-01 12:00:00,0.544,21.1,0.043,,193.0,2.5,69.9,28.0,0.62,0.03,1008.0,34.06659,-118.22688
2018-01-01 13:00:00,0.575,25.6,0.045,,205.0,2.3,71.7,27.0,0.48,0.02,1007.0,34.06659,-118.22688
2018-01-01 14:00:00,0.7410000000000001,32.8,0.044,,206.0,3.7,71.3,28.0,0.26,0.02,1007.0,34.06659,-118.22688
2018-01-01 15:00:00,0.6515,28.3,0.035,,263.0,6.0,66.4,53.0,0.15,0.01,1008.0,34.06659,-118.22688
2018-01-01 16:00:00,0.643,28.6,0.038,,256.0,5.6,63.4,54.0,0.04,0.0,1008.0,34.06659,-118.22688
2018-01-01 17:00:00,0.423,13.1,0.038,,257.0,6.2,60.7,71.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-01 18:00:00,0.34750000000000003,11.3,0.03,,293.0,2.1,58.8,83.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-01 19:00:00,0.4355,15.7,0.022,,24.0,1.3,57.7,86.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-01 20:00:00,0.7565,34.9,0.006,,33.0,2.4,56.5,79.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-01 21:00:00,0.948,41.3,0.001,,44.0,1.9,55.7,75.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-01 22:00:00,1.0594999999999999,39.3,0.001,,27.0,1.6,55.1,76.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-01 23:00:00,1.23,38.6,0.001,,24.0,2.4,54.6,73.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-02 00:00:00,1.258,37.7,0.001,42.349999999999994,28.0,2.6,54.1,74.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-02 01:00:00,1.2645,36.8,0.001,,38.0,2.4,53.9,74.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-02 02:00:00,1.1829999999999998,36.2,0.001,,36.0,4.1,53.9,72.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-02 03:00:00,1.151,35.5,0.001,,16.0,1.7,54.2,71.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-02 04:00:00,1.266,35.1,0.001,,24.0,2.2,54.1,74.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-02 05:00:00,1.4135,36.8,0.001,,34.0,3.2,54.5,72.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-02 06:00:00,1.3195000000000001,37.2,0.001,,45.0,2.3,54.9,70.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-02 07:00:00,1.7235,42.2,0.001,,44.0,3.6,55.0,72.0,0.04,0.0,1010.0,34.06659,-118.22688
2018-01-02 08:00:00,1.6905000000000001,46.0,0.002,,47.0,3.0,56.5,64.0,0.16,0.01,1010.0,34.06659,-118.22688
2018-01-02 09:00:00,1.2730000000000001,48.8,0.004,,40.0,3.9,59.9,54.0,0.37,0.02,1010.0,34.06659,-118.22688
2018-01-02 10:00:00,1.0315,44.5,0.015,,38.0,1.9,66.4,39.0,0.67,0.03,1010.0,34.06659,-118.22688
2018-01-02 11:00:00,0.74,34.4,0.03,,23.0,2.3,71.8,28.0,0.65,0.03,1008.0,34.06659,-118.22688
2018-01-02 12:00:00,0.6355,33.8,0.036,,86.0,1.6,75.7,22.0,0.69,0.03,1007.0,34.06659,-118.22688
2018-01-02 13:00:00,0.6659999999999999,36.4,0.035,,233.0,3.2,78.6,19.0,0.65,0.03,1006.0,34.06659,-118.22688
2018-01-02 14:00:00,1.1535,61.8,0.024,,261.0,6.0,74.1,38.0,0.45,0.02,1006.0,34.06659,-118.22688
2018-01-02 15:00:00,0.9595,53.2,0.024,,258.0,5.8,71.0,43.0,0.14,0.01,1006.0,34.06659,-118.22688
2018-01-02 16:00:00,0.7444999999999999,41.4,0.02,,273.0,5.5,66.6,56.0,0.04,0.0,1006.0,34.06659,-118.22688
2018-01-02 17:00:00,0.761,42.7,0.008,,271.0,5.3,63.8,69.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-01-02 18:00:00,0.759,40.8,0.006,,312.0,1.6,62.5,73.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-01-02 19:00:00,1.2229999999999999,49.5,0.001,,50.0,3.4,62.9,68.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-01-02 20:00:00,1.4775,50.4,0.001,,35.0,3.9,62.8,61.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-02 21:00:00,1.5305,51.1,0.001,,34.0,4.4,62.9,54.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-02 22:00:00,1.4835,45.4,0.001,,35.0,5.0,61.6,46.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-02 23:00:00,1.1844999999999999,42.4,0.001,,33.0,5.9,62.8,32.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-03 00:00:00,1.0755,40.6,0.001,14.8,31.0,5.9,61.5,32.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-01-03 01:00:00,0.9630000000000001,40.0,0.001,,34.0,6.1,60.9,30.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-01-03 02:00:00,0.6445,35.1,0.002,,35.0,4.7,59.7,29.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-03 03:00:00,0.6645,35.2,0.001,,30.0,4.7,57.4,34.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-03 04:00:00,0.745,37.0,0.001,,37.0,6.8,57.0,35.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-01-03 05:00:00,0.748,39.0,0.001,,33.0,6.2,59.0,30.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-01-03 06:00:00,0.7435,38.1,0.001,,28.0,6.5,61.2,26.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-01-03 07:00:00,0.748,39.3,0.001,,35.0,6.4,61.8,24.0,0.04,0.0,1007.0,34.06659,-118.22688
2018-01-03 08:00:00,1.054,44.6,0.002,,31.0,5.1,63.1,24.0,0.12,0.01,1007.0,34.06659,-118.22688
2018-01-03 09:00:00,0.8555,41.0,0.003,,32.0,5.7,66.6,21.0,0.23,0.01,1007.0,34.06659,-118.22688
2018-01-03 10:00:00,0.78,43.7,0.004,,35.0,3.7,70.2,18.0,0.32,0.02,1007.0,34.06659,-118.22688
2018-01-03 11:00:00,0.7395,42.7,0.005,,32.0,5.2,71.6,17.0,0.22,0.01,1007.0,34.06659,-118.22688
2018-01-03 12:00:00,0.544,36.6,0.008,,48.0,0.7,73.7,15.0,0.18,0.01,1006.0,34.06659,-118.22688
2018-01-03 13:00:00,0.5635,41.5,0.007,,24.0,1.4,74.5,15.0,0.23,0.01,1005.0,34.06659,-118.22688
2018-01-03 14:00:00,0.745,44.1,0.007,,355.0,1.9,75.1,16.0,0.3,0.02,1005.0,34.06659,-118.22688
2018-01-03 15:00:00,0.8455,49.6,0.004,,1.0,1.3,75.3,16.0,0.14,0.01,1005.0,34.06659,-118.22688
2018-01-03 16:00:00,0.935,51.0,0.001,,267.0,5.2,70.4,36.0,0.02,0.0,1005.0,34.06659,-118.22688
2018-01-03 17:00:00,1.0245,53.7,0.0,,300.0,2.0,65.7,53.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-01-03 18:00:00,1.646,57.2,0.001,,56.0,1.5,66.3,49.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-01-03 19:00:00,1.912,57.2,0.001,,246.0,1.4,66.5,48.0,0.0,0.0,1006.0,34.06659,-118.22688
2018-01-03 20:00:00,1.9649999999999999,52.5,0.001,,277.0,2.0,64.5,51.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-03 21:00:00,1.4625,50.8,0.0,,298.0,2.3,62.6,59.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-03 22:00:00,1.3675,46.9,0.001,,320.0,1.6,60.8,63.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-03 23:00:00,1.6560000000000001,46.7,0.001,,41.0,3.3,58.3,60.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-04 00:00:00,1.5750000000000002,44.4,0.001,23.6,47.0,2.3,57.0,58.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-04 01:00:00,1.7695,45.2,0.001,,28.0,3.2,55.6,61.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-04 02:00:00,1.4675,41.1,0.001,,31.0,2.3,55.7,53.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-04 03:00:00,1.366,39.1,0.001,,43.0,3.2,55.0,52.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-04 04:00:00,1.46,38.7,0.001,,35.0,3.4,54.4,53.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-04 05:00:00,1.4615,39.3,0.001,,31.0,4.7,54.1,51.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-04 06:00:00,1.554,39.3,0.001,,42.0,4.1,54.1,49.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-04 07:00:00,1.742,41.6,0.001,,33.0,3.3,54.4,48.0,0.03,0.0,1009.0,34.06659,-118.22688
2018-01-04 08:00:00,1.0675,41.7,0.002,,46.0,1.6,59.2,41.0,0.27,0.01,1010.0,34.06659,-118.22688
2018-01-04 09:00:00,0.8805000000000001,47.4,0.005,,87.0,1.0,64.3,39.0,0.4,0.02,1010.0,34.06659,-118.22688
2018-01-04 10:00:00,0.8665,49.5,0.009,,145.0,0.9,68.1,37.0,0.6,0.03,1010.0,34.06659,-118.22688
2018-01-04 11:00:00,0.9385,55.6,0.011,,185.0,1.0,71.4,30.0,0.63,0.03,1009.0,34.06659,-118.22688
2018-01-04 12:00:00,0.6479999999999999,41.3,0.021,,221.0,1.4,74.7,21.0,0.65,0.03,1008.0,34.06659,-118.22688
2018-01-04 13:00:00,0.751,51.8,0.019,,195.0,2.8,75.8,23.0,0.61,0.03,1007.0,34.06659,-118.22688
2018-01-04 14:00:00,0.6665,43.9,0.024,,240.0,5.1,75.0,30.0,0.42,0.02,1007.0,34.06659,-118.22688
2018-01-04 15:00:00,0.749,49.9,0.019,,262.0,7.2,72.1,38.0,0.28,0.01,1007.0,34.06659,-118.22688
2018-01-04 16:00:00,0.47450000000000003,33.3,0.022,,265.0,5.2,70.2,40.0,0.06,0.0,1008.0,34.06659,-118.22688
2018-01-04 17:00:00,0.5415,31.2,0.028,,259.0,5.2,67.3,37.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-04 18:00:00,0.55,32.5,0.024,,274.0,3.3,65.1,43.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-04 19:00:00,0.7090000000000001,40.0,0.013,,306.0,1.7,63.5,48.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-04 20:00:00,0.759,46.8,0.006,,334.0,1.3,63.3,46.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-04 21:00:00,0.7285,42.9,0.008,,282.0,2.8,62.7,50.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-04 22:00:00,0.8634999999999999,44.3,0.003,,346.0,1.8,61.7,56.0,0.0,0.0,1011.0,34.06659,-118.22688
2018-01-04 23:00:00,0.9630000000000001,46.8,0.002,,21.0,2.0,61.3,57.0,0.0,0.0,1011.0,34.06659,-118.22688
2018-01-05 00:00:00,1.256,44.7,0.001,16.3,25.0,1.0,60.3,60.0,0.0,0.0,1011.0,34.06659,-118.22688
2018-01-05 01:00:00,1.129,39.8,0.001,,95.0,0.4,60.1,62.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-05 02:00:00,0.8605,47.9,0.001,,100.0,2.1,59.8,59.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-05 03:00:00,0.863,42.3,0.001,,38.0,1.8,58.3,63.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-05 04:00:00,0.8574999999999999,43.5,0.001,,35.0,3.3,57.2,64.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-05 05:00:00,1.0435,44.2,0.001,,33.0,4.3,56.9,66.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-05 06:00:00,1.3439999999999999,42.8,0.001,,35.0,3.7,56.7,67.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-05 07:00:00,1.349,40.1,0.001,,25.0,3.3,58.5,67.0,0.03,0.0,1011.0,34.06659,-118.22688
2018-01-05 08:00:00,0.7625,30.3,0.003,,33.0,4.9,61.2,70.0,0.27,0.01,1011.0,34.06659,-118.22688
2018-01-05 09:00:00,0.6545,32.3,0.007,,53.0,2.8,65.3,60.0,0.5,0.02,1012.0,34.06659,-118.22688
2018-01-05 10:00:00,0.53,29.5,0.013,,187.0,1.4,69.8,50.0,0.66,0.03,1012.0,34.06659,-118.22688
2018-01-05 11:00:00,0.732,36.0,0.015,,193.0,3.3,71.3,49.0,0.73,0.03,1011.0,34.06659,-118.22688
2018-01-05 12:00:00,0.474,22.9,0.024,,230.0,2.6,73.3,46.0,0.73,0.03,1010.0,34.06659,-118.22688
2018-01-05 13:00:00,0.36950000000000005,18.2,0.025,,261.0,4.9,73.6,49.0,0.58,0.03,1009.0,34.06659,-118.22688
2018-01-05 14:00:00,0.258,11.9,0.025,,259.0,8.1,70.1,59.0,0.43,0.02,1009.0,34.06659,-118.22688
2018-01-05 15:00:00,0.248,10.2,0.025,,255.0,7.5,67.6,67.0,0.25,0.01,1009.0,34.06659,-118.22688
2018-01-05 16:00:00,0.2545,13.0,0.018,,252.0,6.2,66.1,73.0,0.04,0.0,1009.0,34.06659,-118.22688
2018-01-05 17:00:00,0.328,14.3,0.013,,259.0,5.5,62.9,83.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-05 18:00:00,0.35650000000000004,16.9,0.006,,275.0,3.0,61.1,91.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-05 19:00:00,0.4495,19.4,0.003,,277.0,3.6,60.5,93.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-05 20:00:00,0.3745,17.9,0.003,,269.0,3.5,59.5,98.0,0.0,0.0,1011.0,34.06659,-118.22688
2018-01-05 21:00:00,0.4385,18.6,0.001,,307.0,2.0,59.8,100.0,0.0,0.0,1011.0,34.06659,-118.22688
2018-01-05 22:00:00,0.5325,18.0,0.001,,27.0,1.4,59.3,100.0,0.0,0.0,1011.0,34.06659,-118.22688
2018-01-05 23:00:00,0.6335,19.3,0.0,,58.0,0.8,59.4,100.0,0.0,0.0,1010.0,34.06659,-118.22688
2018-01-06 00:00:00,0.7525,17.5,0.001,14.8,66.0,1.7,59.6,95.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-06 01:00:00,0.756,18.7,0.0,,270.0,0.8,60.4,90.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-06 02:00:00,0.7625,21.1,0.001,,2.0,1.0,61.0,85.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-06 03:00:00,0.763,19.7,0.0,,23.0,1.3,60.6,84.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-06 04:00:00,0.869,18.2,0.001,,253.0,0.9,59.9,84.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-06 05:00:00,0.6519999999999999,16.6,0.0,,285.0,3.4,58.5,91.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-06 06:00:00,0.5349999999999999,14.9,0.0,,276.0,1.5,57.8,97.0,0.0,0.0,1009.0,34.06659,-118.22688
2018-01-06 07:00:00,0.7395,16.2,0.001,,53.0,1.5,58.5,95.0,0.03,0.0,1010.0,34.06659,-118.22688
2018-01-06 08:00:00,0.8455,20.4,0.001,,81.0,0.8,60.3,87.0,0.09,0.01,1010.0,34.06659,-118.22688
2018-01-06 09:00:00,0.7355,26.2,0.003,,98.0,1.5,62.4,76.0,0.2,0.01,1010.0,34.06659,-118.22688
2018-01-06 10:00:00,0.667,28.3,0.007,,316.0,0.2,64.7,69.0,0.35,0.02,1010.0,34.06659,-118.22688
2018-01-06 11:00:00,0.6735,31.6,0.011,,192.0,1.6,67.7,60.0,0.49,0.03,1009.0,34.06659,-118.22688
2018-01-06 12:00:00,0.6705,31.8,0.014,,198.0,4.3,68.5,62.0,0.56,0.03,1008.0,34.06659,-118.22688
2018-01-06 13:00:00,0.452,25.8,0.013,,199.0,4.6,68.6,66.0,0.44,0.02,1008.0,34.06659,-118.22688
2018-01-06 14:00:00,0.3385,18.7,0.014,,193.0,5.1,67.8,67.0,0.33,0.02,1007.0,34.06659,-118.22688
2018-01-06 15:00:00,0.3285,20.9,0.012,,193.0,5.4,66.7,68.0,0.17,0.01,1008.0,34.06659,-118.22688
2018-01-06 16:00:00,0.335,17.2,0.012,,255.0,4.2,65.2,74.0,0.03,0.0,1008.0,34.06659,-118.22688
2018-01-06 17:00:00,0.27249999999999996,12.6,0.014,,270.0,5.3,62.2,84.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-06 18:00:00,0.332,14.3,0.012,,262.0,2.9,61.4,87.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-06 19:00:00,0.26949999999999996,12.0,0.013,,269.0,1.9,60.8,88.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-06 20:00:00,0.34450000000000003,14.0,0.01,,2.0,1.3,60.1,91.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-06 21:00:00,0.4305,20.7,0.003,,96.0,1.1,60.3,91.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-06 22:00:00,0.5485,21.7,0.001,,46.0,1.0,60.0,91.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-06 23:00:00,0.5549999999999999,21.6,0.001,,52.0,1.6,60.0,91.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-07 00:00:00,0.764,17.6,0.001,26.3,353.0,1.1,59.0,92.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-07 01:00:00,0.776,17.0,0.001,,47.0,2.1,58.2,93.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-07 02:00:00,0.8545,14.2,0.001,,38.0,2.5,57.3,93.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-07 03:00:00,0.769,14.7,0.001,,41.0,1.6,57.0,94.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-07 04:00:00,0.475,18.2,0.001,,75.0,2.8,57.5,99.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-07 05:00:00,0.372,16.0,0.003,,80.0,1.9,57.3,100.0,0.0,0.0,1007.0,34.06659,-118.22688
2018-01-07 06:00:00,0.34299999999999997,13.7,0.004,,54.0,1.9,57.1,100.0,0.0,0.0,1008.0,34.06659,-118.22688
2018-01-07 07:00:00,0.47050000000000003,15.6,0.002,,43.0,2.8,55.5,100.0,0.03,0.0,1008.0,34.06659,-118.22688
2018-01-07 08:00:00,0.5605,15.7,0.003,,41.0,3.1,54.9,100.0,0.15,0.01,1009.0,34.06659,-118.22688
2018-01-07 09:00:00,0.5595,15.8,0.008,,31.0,4.4,56.9,99.0,0.48,0.02,1009.0,34.06659,-118.22688
2018-01-07 10:00:00,0.5355,17.8,0.015,,23.0,3.8,64.1,71.0,0.65,0.03,1008.0,34.06659,-118.22688
2018-01-07 11:00:00,0.353,12.5,0.026,,221.0,0.7,69.7,53.0,0.64,0.03,1007.0,34.06659,-118.22688
2018-01-07 12:00:00,0.33,9.9,0.034,,328.0,2.0,71.9,45.0,0.6,0.03,1006.0,34.06659,-118.22688
2018-01-07 13:00:00,0.27749999999999997,9.6,0.038,,250.0,2.3,74.2,41.0,0.67,0.03,1005.0,34.06659,-118.22688
2018-01-07 14:00:00,0.353,12.5,0.036,,256.0,4.7,74.3,44.0,0.5,0.02,1005.0,34.06659,-118.22688
2018-01-07 15:00:00,0.37050000000000005,15.6,0.027,,267.0,5.7,68.9,62.0,0.21,0.01,1005.0,34.06659,-118.22688
2018-01-07 16:00:00,0.47450000000000003,22.0,0.02,,270.0,3.8,67.9,64.0,0.06,0.0,1005.0,34.06659,-118.22688
2018-01-07 17:00:00,0.5409999999999999,24.2,0.015,,279.0,3.5,65.9,70.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-01-07 18:00:00,0.5635,26.9,0.007,,261.0,3.9,64.0,78.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-01-07 19:00:00,0.571,27.3,0.004,,272.0,2.3,62.8,83.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-01-07 20:00:00,0.673,29.5,0.001,,246.0,0.2,63.4,81.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-01-07 21:00:00,0.8245,30.0,0.001,,40.0,1.5,63.8,79.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-01-07 22:00:00,0.9495,29.3,0.001,,355.0,0.8,64.2,75.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-01-07 23:00:00,0.9645,30.9,0.001,,213.0,0.5,64.1,77.0,0.0,0.0,1005.0,34.06659,-118.22688
2018-01-08 00:00:00,1.0594999999999999,27.2,0.001,14.8,30.0,1.9,63.6,77.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-01-08 01:00:00,1.08,27.6,0.001,,36.0,3.1,63.5,76.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-01-08 02:00:00,0.9565,27.5,0.001,,44.0,2.2,64.0,70.0,0.0,0.0,1003.0,34.06659,-118.22688
2018-01-08 03:00:00,0.873,26.9,0.001,,40.0,1.0,63.6,70.0,0.0,0.0,1003.0,34.06659,-118.22688
2018-01-08 04:00:00,0.9525,25.5,0.001,,5.0,0.6,63.2,72.0,0.0,0.0,1003.0,34.06659,-118.22688
2018-01-08 05:00:00,1.0395,24.8,0.001,,293.0,2.1,62.3,80.0,0.0,0.0,1003.0,34.06659,-118.22688
2018-01-08 06:00:00,0.9485,24.3,0.001,,2.0,2.7,61.6,88.0,0.0,0.0,1004.0,34.06659,-118.22688
2018-01-08 07:00:00,0.9359999999999999,26.4,0.001,,36.0,6.2,62.1,80.0,0.01,0.0,1003.0,34.06659,-118.22688
2018-01-08 08:00:00,0.5345,24.4,0.003,,33.0,3.6,63.5,69.0,0.07,0.0,1003.0,34.06659,-118.22688
2018-01-08 09:00:00,0.4525,26.4,0.005,,56.0,4.5,64.9,66.0,0.09,0.01,1004.0,34.06659,-118.22688
2018-01-08 10:00:00,0.567,29.5,0.004,,42.0,4.2,65.5,67.0,0.18,0.01,1003.0,34.06659,-118.22688
2018-01-08 11:00:00,0.544,31.3,0.005,,73.0,2.2,67.2,63.0,0.15,0.01,1002.0,34.06659,-118.22688
2018-01-08 12:00:00,0.531,35.0,0.005,,70.0,3.3,67.2,61.0,0.1,0.01,1002.0,34.06659,-118.22688
2018-01-08 13:00:00,0.4545,33.5,0.005,,77.0,6.4,64.9,68.0,0.07,0.01,1002.0,34.06659,-118.22688
2018-01-08 14:00:00,0.339,21.7,0.013,,79.0,6.0,63.0,78.0,0.05,0.0,1002.0,34.06659,-118.22688
2018-01-08 15:00:00,0.3245,21.7,0.01,,87.0,7.3,62.1,86.0,0.02,0.0,1002.0,34.06659,-118.22688
2018-01-08 16:00:00,0.3335,22.1,0.008,,79.0,6.8,61.2,92.0,0.01,0.0,1001.0,34.06659,-118.22688
2018-01-08 17:00:00,0.346,24.1,0.005,,81.0,8.9,61.1,95.0,0.0,0.0,1001.0,34.06659,-118.22688
2018-01-08 18:00:00,0.449,28.9,0.001,,82.0,8.1,61.5,93.0,0.0,0.0,1001.0,34.06659,-118.22688
2018-01-08 19:00:00,0.34199999999999997,22.0,0.007,,86.0,8.2,62.3,85.0,0.0,0.0,1000.0,34.06659,-118.22688
2018-01-08 20:00:00,0.1725,8.3,0.02,,84.0,9.9,63.3,74.0,0.0,0.0,999.0,34.06659,-118.22688
2018-01-08 21:00:00,0.175,10.0,0.019,,85.0,9.3,64.0,69.0,0.0,0.0,999.0,34.06659,-118.22688
2018-01-08 22:00:00,0.235,10.9,0.017,,86.0,7.8,63.7,70.0,0.0,0.0,999.0,34.06659,-118.22688
2018-01-08 23:00:00,0.235,15.4,0.013,,83.0,7.5,63.1,73.0,0.0,0.0,998.0,34.06659,-118.22688
2018-01-09 00:00:00,0.1735,13.7,0.012,4.4,111.0,2.4,61.5,83.0,0.0,0.0,998.0,34.06659,-118.22688
2018-01-09 01:00:00,0.1605,11.4,0.014,,89.0,8.0,59.5,94.0,0.0,0.0,997.0,34.06659,-118.22688
2018-01-09 02:00:00,0.155,7.9,0.015,,86.0,11.5,59.5,95.0,0.0,0.0,996.0,34.06659,-118.22688
2018-01-09 03:00:00,0.14300000000000002,5.6,0.018,,89.0,9.4,59.2,96.0,0.0,0.0,994.0,34.06659,-118.22688
2018-01-09 04:00:00,0.14300000000000002,6.6,0.017,,89.0,9.9,58.8,97.0,0.0,0.0,994.0,34.06659,-118.22688
2018-01-09 05:00:00,0.14950000000000002,9.6,0.015,,91.0,11.2,58.5,99.0,0.0,0.0,993.0,34.06659,-118.22688
2018-01-09 06:00:00,0.1535,4.9,0.035,,262.0,9.7,55.0,96.0,0.0,0.0,995.0,34.06659,-118.22688
2018-01-09 07:00:00,0.23049999999999998,9.9,0.032,,288.0,1.3,54.8,91.0,0.02,0.0,996.0,34.06659,-118.22688
2018-01-09 08:00:00,0.22849999999999998,14.8,0.03,,195.0,1.7,55.4,85.0,0.06,0.0,997.0,34.06659,-118.22688
2018-01-09 09:00:00,0.268,22.8,0.022,,116.0,1.4,55.4,93.0,0.12,0.01,998.0,34.06659,-118.22688
2018-01-09 10:00:00,0.2525,18.5,0.025,,106.0,2.6,57.7,87.0,0.35,0.02,998.0,34.06659,-118.22688
2018-01-09 11:00:00,0.3,15.4,0.028,,111.0,3.1,57.9,85.0,0.2,0.01,997.0,34.06659,-118.22688
2018-01-09 12:00:00,0.3,13.6,0.032,,180.0,5.1,57.6,81.0,0.18,0.01,997.0,34.06659,-118.22688
